cases/pglib-opf/pglib_opf_case10000_tamu.m
ipopt
ACT
[warn | PowerModels]: no active generators found at bus 20428, updating to bus type from 2 to 1
[info | PowerModels]: removing 3 cost terms from generator 1441: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1291: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 222: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 343: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1240: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 608: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 60: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 158: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 229: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 587: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 11: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2293: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 540: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 483: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 277: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 398: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 331: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1289: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 851: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 95: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1366: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 294: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 965: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 153: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1269: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 464: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 557: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 967: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 159: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 844: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 536: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 842: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 931: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 223: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1219: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 531: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1488: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1087: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 26: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 952: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2466: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 230: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1191: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2138: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 394: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 328: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 773: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1620: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1579: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 122: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 302: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1772: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2279: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 143: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1252: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1740: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 501: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1995: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 825: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1190: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 318: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2213: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2474: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 292: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 20: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1848: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1193: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 533: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 837: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1705: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1733: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2348: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 123: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1867: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1849: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1024: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1875: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 601: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1687: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1913: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 423: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1511: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1741: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 317: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1274: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2262: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 316: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1294: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 263: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2021: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 295: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1038: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 181: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 368: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 802: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 913: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1987: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 85: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 568: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 30: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 569: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2419: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1438: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1060: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1845: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 930: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1286: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 75: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1270: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2291: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2065: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 460: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2211: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1595: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 537: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2294: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2303: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1500: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2201: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 208: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 840: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1596: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1651: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 224: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1961: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2376: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 711: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1442: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 797: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 867: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1911: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1903: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1337: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1575: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 879: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1829: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 225: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1732: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1036: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1192: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 161: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1401: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1526: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 692: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 712: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1430: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1833: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 142: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 637: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2145: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2261: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 968: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1599: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 113: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 492: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 445: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 322: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2277: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 269: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1988: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2414: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 892: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1281: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 794: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2292: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2438: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2240: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 628: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 171: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 646: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 653: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 345: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1904: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1505: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 319: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 502: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 312: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 758: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 567: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2436: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 67: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2120: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 344: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2382: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1638: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 535: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1456: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 452: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2258: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 639: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 320: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 217: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2272: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2023: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2316: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2194: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1960: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 760: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2368: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1640: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 765: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1689: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2428: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1385: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1484: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2455: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 358: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1061: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 783: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 541: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 862: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1365: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 234: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1673: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 205: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2320: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 816: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 927: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 164: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1378: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 380: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2343: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 226: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1230: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 553: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 951: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2300: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1030: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 644: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2302: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1161: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 512: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1371: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 471: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 493: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1390: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2410: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 361: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1884: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1397: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 397: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1503: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 808: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1026: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 4: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1955: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 221: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2332: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2339: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 134: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 133: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 240: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 329: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1400: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 373: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 574: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 246: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 466: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 753: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2471: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2406: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 560: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 375: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1637: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1714: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 307: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 880: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1773: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 565: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 538: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 411: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1706: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1826: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2390: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1275: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 132: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1457: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 470: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1040: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 733: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 119: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 839: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 42: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 28: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 781: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 439: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 347: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2403: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 897: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 290: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 409: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 314: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1730: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1507: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2456: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 163: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2454: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 481: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 281: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 847: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 25: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 114: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2290: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1338: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 31: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 274: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 865: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 484: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 986: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2314: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1009: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 412: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 479: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 352: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1287: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1691: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1436: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2467: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2415: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1292: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 756: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 330: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1455: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 864: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1025: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2125: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2130: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 677: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2307: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 377: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 907: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 585: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 124: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1042: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2359: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1869: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 338: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 198: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1234: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1856: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1927: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 348: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1335: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 144: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 271: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 604: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2353: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2395: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 655: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1777: [800.0, 1254.0]
[info | PowerModels]: removing 3 cost terms from generator 336: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 603: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 306: Float64[]

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

This is Ipopt version 3.13.2, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   354702
Number of nonzeros in inequality constraint Jacobian.:    89844
Number of nonzeros in Lagrangian Hessian.............:   151849

Total number of variables............................:    97828
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    77980
                     variables with only upper bounds:        0
Total number of equality constraints.................:    95259
Total number of inequality constraints...............:    44922
        inequality constraints with only lower bounds:    12217
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:    32705

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0  1.3479924e+06 3.51e+02 1.02e+02  -1.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1  1.3607584e+06 3.45e+02 2.37e+02  -1.0 3.53e+01    -  1.02e-02 1.70e-02h  1
   2  1.3797413e+06 3.35e+02 8.59e+02  -1.0 8.12e+01    -  1.09e-03 2.75e-02h  1
   3  1.3918522e+06 3.29e+02 8.62e+02  -1.0 1.56e+02    -  1.51e-02 1.94e-02h  1
   4  1.4066382e+06 3.21e+02 7.77e+02  -1.0 2.39e+02    -  2.70e-02 2.25e-02h  1
   5  1.4196376e+06 3.15e+02 9.89e+02  -1.0 2.79e+02    -  1.96e-02 1.85e-02h  1
   6  1.4373192e+06 3.07e+02 2.11e+03  -1.0 2.90e+02    -  1.66e-02 2.47e-02h  1
   7  1.4436655e+06 3.05e+02 1.95e+03  -1.0 2.93e+02    -  2.59e-02 8.71e-03h  1
   8  1.4505483e+06 3.02e+02 1.87e+03  -1.0 2.92e+02    -  2.14e-02 9.27e-03h  1
   9  1.4526205e+06 3.01e+02 1.85e+03  -1.0 2.89e+02    -  5.85e-03 2.75e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10  1.4635648e+06 2.97e+02 2.13e+03  -1.0 2.88e+02    -  7.80e-03 1.43e-02h  1
  11  1.4671362e+06 2.95e+02 2.26e+03  -1.0 2.84e+02    -  4.37e-03 4.63e-03h  1
  12  1.4696129e+06 2.94e+02 2.34e+03  -1.0 2.99e+02    -  3.04e-03 3.19e-03h  1
  13  1.4699756e+06 2.94e+02 2.34e+03  -1.0 2.86e+02    -  2.23e-03 4.46e-04h  1
  14  1.4722071e+06 2.94e+02 2.41e+03  -1.0 2.83e+02    -  2.22e-03 2.76e-03h  1
  15  1.4726538e+06 2.93e+02 2.42e+03  -1.0 2.92e+02    -  1.93e-03 5.30e-04h  1
  16  1.4759932e+06 2.92e+02 2.63e+03  -1.0 2.82e+02    -  1.83e-03 3.99e-03h  1
  17  1.4765218e+06 2.92e+02 2.63e+03  -1.0 2.82e+02    -  4.48e-03 6.00e-04h  1
  18  1.4783134e+06 2.91e+02 2.68e+03  -1.0 2.86e+02    -  1.39e-03 1.88e-03h  1
  19  1.4794595e+06 2.91e+02 2.70e+03  -1.0 2.80e+02    -  1.59e-03 1.20e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  1.4802829e+06 2.91e+02 2.71e+03  -1.0 3.97e+02    -  2.40e-03 8.17e-04h  1
  21  1.4813851e+06 2.91e+02 3.61e+03  -1.0 3.09e+02    -  8.44e-04 1.08e-03h  1
  22  1.4823955e+06 2.90e+02 4.32e+03  -1.0 3.75e+02    -  1.92e-03 9.59e-04h  1
  23  1.4854691e+06 2.90e+02 1.29e+04  -1.0 4.99e+02    -  1.21e-03 2.77e-03h  1
  24  1.4855140e+06 2.89e+02 1.29e+04  -1.0 5.95e+02    -  1.23e-03 4.96e-05h  1
  25  1.4856072e+06 2.89e+02 1.29e+04  -1.0 1.57e+03    -  5.32e-04 1.16e-04h  1
  26  1.4857633e+06 2.89e+02 2.58e+04  -1.0 1.49e+03    -  1.23e-03 1.97e-04h  1
  27  1.4860413e+06 2.89e+02 1.86e+04  -1.0 2.33e+03    -  1.18e-04 3.27e-04h  2
  28  1.4861376e+06 2.89e+02 2.76e+04  -1.0 4.34e+03    -  2.99e-04 1.41e-04h  2
  29  1.4861969e+06 2.89e+02 2.96e+04  -1.0 6.32e+03    -  9.83e-05 7.39e-05h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.4862603e+06 2.89e+02 3.89e+04  -1.0 6.26e+03    -  1.69e-04 8.14e-05h  1
  31  1.4862806e+06 2.89e+02 5.84e+04  -1.0 6.75e+03    -  1.34e-04 3.67e-05h  1
  32r 1.4862806e+06 2.89e+02 1.00e+03   1.6 0.00e+00    -  0.00e+00 2.60e-07R 10
  33r 1.4898544e+06 2.59e+02 1.02e+03   1.6 1.48e+04    -  3.77e-03 2.81e-04f  1
  34r 1.5065398e+06 1.03e+02 9.94e+02   1.6 9.47e+03    -  2.48e-03 3.85e-03f  1
  35  1.5070139e+06 1.03e+02 1.02e+02  -1.0 3.12e+02    -  6.06e-03 7.74e-04h  1
  36  1.5075935e+06 1.03e+02 5.66e+02  -1.0 3.12e+02    -  1.97e-02 9.38e-04h  1
  37  1.5085922e+06 1.03e+02 1.47e+03  -1.0 3.12e+02    -  4.57e-03 1.55e-03h  1
  38  1.5096160e+06 1.03e+02 1.01e+04  -1.0 3.11e+02    -  8.43e-03 1.61e-03h  1
