cases/pglib-opf/pglib_opf_case6468_rte.m
knitro
ACR
[warn | PowerModels]: reversing the orientation of branch 8773 (6102, 6231) to be consistent with other parallel branches
[info | PowerModels]: removing 1 cost terms from generator 137: [2686.7763, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 590: [4022.6598000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 55: [10873.7407, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 323: [10621.156, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 17: [9936.3606, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 243: [3588.9399, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 172: [11748.5491, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 333: [10813.4316, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 363: [2999.6687, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 550: [3584.6702, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 341: [10400.1985, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 664: [4107.2842, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 912: [5259.1828, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 598: [3373.228, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 14: [11220.6948, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 167: [10613.9212, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 613: [12040.7382, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 643: [2551.4202, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1052: [3846.7646999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1121: [3179.773, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 96: [3855.7329000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 456: [3116.1329, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 510: [3097.9222, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 257: [2595.4114, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1078: [2409.3639, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 19: [10645.0488, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 673: [11728.8113, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 925: [10738.292300000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 197: [11935.4325, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 401: [2173.8804, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 276: [2080.0106, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 778: [2645.8713, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 21: [2186.6917999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 83: [1541.2473, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 244: [4005.4811999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 582: [1776.2371000000003, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1043: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 868: [2580.3693, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 558: [9970.3409, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 871: [11376.1908, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 545: [2445.26, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 3: [1383.594, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 81: [4877.5553, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 987: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 964: [4742.7197, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 751: [3625.1564000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1070: [2482.7356999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1169: [2815.0386000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1019: [3330.43, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 303: [5002.789400000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1210: [3685.5803, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 704: [1037.7655, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 117: [3689.4429, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1166: [4683.3484, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1050: [3470.3496999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 499: [11864.056700000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 852: [9990.5861, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1145: [12706.0018, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 176: [4316.7009, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 182: [1271.9871, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1199: [2661.5107, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 894: [5057.849999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1083: [3133.1857, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1231: [2305.8689999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 554: [3216.3252, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 623: [3247.522, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 249: [2980.4603, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 485: [1963.6371000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 636: [2185.9175, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1239: [3698.2456999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1290: [2491.2298, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 346: [3934.2376000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1149: [10529.112000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 542: [3979.0575, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 638: [10402.338399999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 389: [10774.5846, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 966: [1538.3516, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1220: [2410.4579000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1223: [3540.6561, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 219: [2098.0401, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 559: [4240.270799999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1288: [4178.1122000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1132: [10326.9169, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 203: [10391.0861, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1212: [3200.9963, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 157: [2520.7646, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 799: [4828.5914, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1110: [2337.7475, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1049: [5184.5962, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 793: [1431.4234000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 57: [10688.0092, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 165: [10902.219700000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 876: [3208.7125, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1075: [2543.7574999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1162: [3867.6773, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1267: [4037.6132, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 973: [2529.5242, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 885: [11266.4299, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1271: [1977.8621999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 200: [2400.4908, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1158: [965.1907, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 641: [5315.114, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 428: [4692.3489, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1085: [722.1775, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 772: [4638.5445, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1074: [12023.7105, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 273: [3656.4427, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 734: [10165.209799999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 717: [3920.5316000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 822: [11228.2454, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1135: [3580.7619000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1011: [2610.6249, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 583: [1420.1955, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 61: [3145.4121, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 247: [3164.0684, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 835: [3100.1866, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 385: [9141.810300000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 457: [10317.688699999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 611: [4603.1742, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1179: [4125.0798, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 992: [3004.1452, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 56: [1309.0251, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 528: [11937.362500000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 438: [5037.4973, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 723: [11795.3077, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1285: [675.6364, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 264: [2247.2463000000002, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1081: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1178: [2730.8431, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 106: [976.1813, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 435: [12367.0113, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 489: [2604.1681, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1246: [2399.7309, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 846: [1834.7778, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 576: [3912.6151, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 584: [2930.8568, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 287: [4053.8054, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 213: [2164.4665, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 474: [3339.9303000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 356: [2665.5705000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 265: [2607.495, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 215: [6157.5418, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1023: [3533.1131, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 443: [2205.5793000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 424: [11008.5642, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 154: [3223.6783000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1151: [1303.9071, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 682: [2267.6803, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 49: [10395.5961, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 5: [4160.9647, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 990: [3002.7809, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 196: [12068.549799999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 90: [10433.4969, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 707: [10689.154499999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 994: [1855.2109999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 404: [3060.5519, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 742: [10842.4606, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1089: [3832.1188999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 201: [5784.6213, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 311: [4142.710300000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 315: [3917.4984000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 448: [3582.4615000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 461: [1693.7512000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 366: [4879.1697, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 757: [4951.9375, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 841: [12926.9906, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 657: [2316.9882000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1227: [1458.268, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 71: [1336.2537, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 984: [2485.1752, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 988: [2610.9417, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 997: [3149.3995999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 614: [12889.068700000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 934: [2490.7127, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 731: [4333.1715, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 266: [3843.3933, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 6: [1631.7433999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 441: [13022.875, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 804: [12115.7761, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 811: [9595.4143, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 920: [2096.4213999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1109: [4256.5779, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 125: [11618.019, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1205: [2243.3359, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 98: [3452.7934, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 473: [1705.7492, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1167: [811.7246, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1176: [3118.0317, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 898: [11523.2428, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 174: [11292.7805, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1113: [2200.2419, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1188: [2270.8176000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1238: [3527.1079, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 607: [4238.4183, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 950: [12191.2345, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 337: [2583.4701, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 354: [3626.5835, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 97: [3050.8318, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 824: [3886.7401999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 235: [2976.7279, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1265: [10308.4532, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 136: [1571.125, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 848: [2537.6162999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 148: [2677.3032000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 819: [11476.6314, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 193: [467.6219, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 518: [2606.2180000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1067: [2297.4512, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 508: [10821.178600000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1198: [2442.5225, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1028: [2690.571, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1108: [3492.955, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 929: [2317.0545, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 629: [4087.8461, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 378: [2294.4509, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 771: [11641.2683, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 116: [2563.7584, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 376: [11767.234999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 241: [10034.0054, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 455: [12351.7276, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1118: [11773.4228, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 29: [3130.9683, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 786: [4824.9321, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 551: [1549.6841, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 947: [10024.7516, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 367: [10743.7911, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1229: [2026.7406, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 948: [11190.2134, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 515: [4215.5, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 706: [4204.9023, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 497: [3428.3142, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 504: [2673.3450000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1186: [3839.7772000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1189: [855.895, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 914: [3223.4642, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 615: [2601.989, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 976: [12337.6271, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 374: [10724.710799999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1126: [3299.5163, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 886: [3301.3457000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 364: [3525.5459, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 803: [3740.0047999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1255: [11523.8704, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 570: [8962.122, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 44: [3868.7216999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 169: [5625.3423, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 189: [6013.284500000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 429: [3134.3746, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 94: [4680.7453000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 288: [12565.0455, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 73: [3607.0484, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 82: [2889.3293, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 902: [12163.1043, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 79: [10641.2773, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 974: [2011.6883000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1092: [3613.2854, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1068: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 507: [3293.6697000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 427: [1557.9647, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1183: [2192.5904, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 391: [10640.3272, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 534: [2530.302, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 572: [9932.6435, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 8: [1872.8687, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 64: [3863.5503, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1017: [730.5653000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 91: [11820.229000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 922: [2477.0343000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1120: [3939.3458, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 156: [11884.5401, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 498: [10493.389500000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 726: [3905.021, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 220: [3788.1844, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 22: [3552.2208, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 878: [2612.7244, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 383: [10781.1914, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 324: [3142.1617, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 861: [10824.5487, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 700: [2429.0156, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 490: [10641.5376, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 506: [3053.4168999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 875: [4617.7397, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 72: [2845.9525, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 860: [3063.5452999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1088: [5728.9122, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 667: [2793.4214, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 472: [11055.4154, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 524: [2659.1135, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1037: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1226: [2359.521, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 767: [2651.3452, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 145: [5156.5361, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 36: [2062.9508, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1082: [2811.694, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 353: [6069.4133, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 232: [10799.0811, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 407: [3462.7958, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 54: [2054.6339, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 724: [10661.2884, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 101: [2582.4738, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 792: [3500.1551999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 715: [4925.4196, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 945: [4671.4172, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1054: [2624.5414, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1115: [2629.4723999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 335: [1240.3638, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 630: [1721.6491999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 168: [1061.7365, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 403: [9486.2404, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1013: [3878.9458000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 270: [9495.0038, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 476: [1180.3187, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1027: [799.8382, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 453: [12329.379799999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 954: [11590.8231, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 883: [4652.3871, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 88: [11621.8952, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 743: [12288.5651, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1273: [3138.7477, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 77: [10454.6718, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 596: [11404.1483, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 972: [2692.3625, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 449: [11688.1442, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1084: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 387: [3547.6441, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 620: [10860.0088, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 450: [2701.1784, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 906: [11401.7476, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 586: [4434.0007, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 971: [3432.7419999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 635: [10955.884399999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 43: [4079.8226999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1093: [2592.4845, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1208: [10681.4519, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 893: [5148.241800000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1004: [3945.1678, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1277: [2132.1923, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 530: [2765.708, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 602: [3740.3962, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 703: [11617.539700000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 594: [3329.6583, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 651: [694.8964, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1046: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1253: [12639.158500000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 932: [5531.8778, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 522: [4911.1018, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 962: [3343.3526, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 9: [1641.7012, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1117: [1485.2323999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1272: [4853.085, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 12: [4257.2952000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 192: [1908.2650999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 552: [1829.9594, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 357: [11269.4592, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 417: [10879.843499999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 694: [11048.9606, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1157: [3193.5396, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1260: [3404.4764999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 426: [5728.2864, 0.0]
